Layer,Hf,Wf,Cin,Cout,FLOPS,Time
2,3,3,3,64,86704128,0.03297281265258789
2,3,3,3,64,86704128,0.03297233581542969
2,3,3,3,64,86704128,0.033031225204467766
2,3,3,3,64,86704128,0.03303074836730957
2,3,3,3,64,86704128,0.03520989418029785
2,3,3,3,64,86704128,0.03520989418029785
2,3,3,3,64,86704128,0.03520965576171875
3,3,3,64,64,1849688064,0.013695074366284657
3,3,3,64,64,1849688064,0.012956453608228016
3,3,3,64,64,1849688064,0.014582706736279774
3,3,3,64,64,1849688064,0.01289136533613329
3,3,3,64,64,1849688064,0.014621330546094227
3,3,3,64,64,1849688064,0.00895459775800829
3,3,3,64,64,1849688064,0.009872032450391102
3,3,3,64,64,1849688064,0.01817853574628954
3,3,3,64,64,1849688064,0.010373426722241688
3,3,3,64,64,1849688064,0.010678364084912587
3,3,3,64,64,1849688064,0.011617018030835438
3,3,3,64,64,1849688064,0.010953260706616688
3,3,3,64,64,1849688064,0.007026745127393055
3,3,3,64,64,1849688064,0.013193203257275868
3,3,3,64,64,1849688064,0.010746790217114735
3,3,3,64,64,1849688064,0.013175560282422352
3,3,3,64,64,1849688064,0.009497476862622548
3,3,3,64,64,1849688064,0.010721994684888173
3,3,3,64,64,1849688064,0.007835699366284657
3,3,3,64,64,1849688064,0.00705535535688525
3,3,3,64,64,1849688064,0.01087124471540575
3,3,3,64,64,1849688064,0.012328220652295399
3,3,3,64,64,1849688064,0.012314392374707508
3,3,3,64,64,1849688064,0.008001161860181141
3,3,3,64,64,1849688064,0.00804264669294482
3,3,3,64,64,1849688064,0.00960500364179736
3,3,3,64,64,1849688064,0.009083582209302235
3,3,3,64,64,1849688064,0.009098364161206539
3,3,3,64,64,1849688064,0.00853498105878954
3,3,3,64,64,1849688064,0.008169008539868648
3,3,3,64,64,1849688064,0.008021665857983876
3,3,3,64,64,1849688064,0.010915590571118648
3,3,3,64,64,1849688064,0.007807565973950666
3,3,3,64,64,1849688064,0.009932590769482899
3,3,3,64,64,1849688064,0.01822884206647997
3,3,3,64,64,1849688064,0.009920669840527814
3,3,3,64,64,1849688064,0.01089699392194872
3,3,3,64,64,1849688064,0.0182173979746831
3,3,3,64,64,1849688064,0.008463932322217274
3,3,3,64,64,1849688064,0.007679296778394032
3,3,3,64,64,1849688064,0.00870282773847704
3,3,3,64,64,1849688064,0.007709575937939923
3,3,3,64,64,1849688064,0.008188797281934071
3,3,3,64,64,1849688064,0.008424593256665516
3,3,3,64,64,1849688064,0.009462906168652821
3,3,3,64,64,1849688064,0.010469032572461415
3,3,3,64,64,1849688064,0.008392406748486805
3,3,3,64,64,1849688064,0.008218838022900868
3,3,3,64,64,1849688064,0.008447719858838368
3,3,3,64,64,1849688064,0.010122133539868648
3,3,3,64,64,1849688064,0.010114504145337391
3,3,3,64,64,1849688064,0.007569385813428212
3,3,3,64,64,1849688064,0.008774114893628407
3,3,3,64,64,1849688064,0.008810116099072743
3,3,3,64,64,1849688064,0.017413212107373524
3,3,3,64,64,1849688064,0.017406774805737782
3,3,3,64,64,1849688064,0.009441686915112782
3,3,3,64,64,1849688064,0.010431839274121571
3,3,3,64,64,1849688064,0.008793665217114735
3,3,3,64,64,1849688064,0.00860364560957079
3,3,3,64,64,1849688064,0.007112575815869618
3,3,3,64,64,1849688064,0.007586075113965321
3,3,3,64,64,1849688064,0.010499073313428212
3,3,3,64,64,1849688064,0.007161451624585438
3,3,3,64,64,1849688064,0.007537199305249494
3,3,3,64,64,1849688064,0.008564306544019039
3,3,3,64,64,1849688064,0.010442091273022938
3,3,3,64,64,1849688064,0.007146192835522938
3,3,3,64,64,1849688064,0.008736444758130353
3,3,3,64,64,1849688064,0.00712354307050829
3,3,3,64,64,1849688064,0.008746696757031727
3,3,3,64,64,1849688064,0.009635759638501454
3,3,3,64,64,1849688064,0.00826389913435107
3,3,3,64,64,1849688064,0.009628845499707508
3,3,3,64,64,1849688064,0.007407499598218251
3,3,3,64,64,1849688064,0.007522655771924305
3,3,3,64,64,1849688064,0.008645130442334462
3,3,3,64,64,1849688064,0.008866144465161603
3,3,3,64,64,1849688064,0.008244825648022938
3,3,3,64,64,1849688064,0.007739616678906727
3,3,3,64,64,1849688064,0.010561538981152821
3,3,3,64,64,1849688064,0.007419420527173322
3,3,3,64,64,1849688064,0.01055534009809618
3,3,3,64,64,1849688064,0.009404255198193837
3,3,3,64,64,1849688064,0.008254362391187
3,3,3,64,64,1849688064,0.007433248804761219
3,3,3,64,64,1849688064,0.007749391840649891
3,3,3,64,64,1849688064,0.011576725290967274
3,3,3,64,64,1849688064,0.011581016825391102
3,3,3,64,64,1849688064,0.007191730784131337
3,3,3,64,64,1849688064,0.007197929667187977
3,3,3,64,64,1849688064,0.008364988611890126
3,3,3,64,64,1849688064,0.008586479471875477
3,3,3,64,64,1849688064,0.00858123426313525
3,3,3,64,64,1849688064,0.009417845057202626
3,3,3,64,64,1849688064,0.010520769404126454
3,3,3,64,64,1849688064,0.007447315500928212
3,3,3,64,64,1849688064,0.010516477869702626
3,3,3,64,64,1849688064,0.0072637331950200085
3,3,3,64,64,1849688064,0.00941236142988329
3,3,3,64,64,1849688064,0.007216049479199696
3,3,3,64,64,1849688064,0.007470680521680165
3,3,3,64,64,1849688064,0.008358551310254383
3,3,3,64,64,1849688064,0.007613731669141102
3,3,3,64,64,1849688064,0.0072217715250981335
3,3,3,64,64,1849688064,0.007257295893384266
3,3,3,64,64,1849688064,0.007379127787305165
3,3,3,64,64,1849688064,0.007627321528149891
3,3,3,64,64,1849688064,0.0076185000407231335
3,3,3,64,64,1849688064,0.007366968439770985
3,3,3,64,64,1849688064,0.007248951243115712
3,3,3,64,64,1849688064,0.008846832560254383
3,3,3,64,64,1849688064,0.007281614588452626
3,3,3,64,64,1849688064,0.007374836252881337
3,3,3,64,64,1849688064,0.008346153544141102
3,3,3,64,64,1849688064,0.007242513941479969
3,3,3,64,64,1849688064,0.007232261942578602
3,3,3,64,64,1849688064,0.008349014567090321
3,3,3,64,64,1849688064,0.007479740427686024
3,3,3,64,64,1849688064,0.007483555124951649
3,3,3,64,64,1849688064,0.007236553477002423
3,3,3,64,64,1849688064,0.0076413882243168835
3,3,3,64,64,1849688064,0.007314516352368648
3,3,3,64,64,1849688064,0.007766557978345204
3,3,3,64,64,1849688064,0.007764650629712398
3,3,3,64,64,1849688064,0.007458521174145985
3,3,3,64,64,1849688064,0.007456136988354969
3,3,3,64,64,1849688064,0.007335020350171376
3,3,3,64,64,1849688064,0.007323576258374508
3,3,3,64,64,1849688064,0.007332874582959462
3,3,3,64,64,1849688064,0.0073209536540043835
3,3,3,64,64,1849688064,0.0073095095622075085
3,3,3,64,64,1849688064,0.007292105005933101
3,3,3,64,64,1849688064,0.007358146952344227
3,3,3,64,64,1849688064,0.008852793024731923
3,3,3,64,64,1849688064,0.00885136251325732
3,3,3,64,64,1849688064,0.0073514712321293835
3,3,3,64,64,1849688064,0.007301641749097157
3,3,3,64,64,1849688064,0.008663488672925289
3,3,3,64,64,1849688064,0.0073552859293950085
3,3,3,64,64,1849688064,0.007636381434155751
3,3,3,64,64,1849688064,0.0076375735270512585
3,3,3,64,64,1849688064,0.008660866068555165
3,3,3,64,64,1849688064,0.007353140162183101
3,3,3,64,64,1849688064,0.007496668146802235
3,3,3,64,64,1849688064,0.007496668146802235
3,3,3,64,64,1849688064,0.007304741190625477
3,3,3,64,64,1849688064,0.007288051890088368
3,3,3,64,64,1849688064,0.007494045542432118
3,3,3,64,64,1849688064,0.008662058161450666
3,3,3,64,64,1849688064,0.007289005564404774
3,3,3,64,64,1849688064,0.007303549097729969
3,3,3,64,64,1849688064,0.007495476053906727
3,3,3,64,64,1849688064,0.009194923685742665
3,3,3,64,64,1849688064,0.00919468526716357
