GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
7365,216,2,2048,361,8,579.233661174774
7365,216,2,2048,361,12,586.920284509659
7365,216,2,2048,361,12,582.586466789246
7365,216,2,2048,361,16,575.415678501129
7365,216,2,2048,361,16,585.037980794907
7365,216,2,1024,740,2,963.84644985199
7365,216,2,1024,740,2,967.879535913468
7365,216,2,1024,740,4,657.139437437058
7365,216,2,1024,740,4,632.969474554062
7365,216,2,1024,740,8,607.776908874512
7365,216,2,1024,740,8,611.075888395309
7365,216,2,1024,740,12,604.601775169373
7365,216,2,1024,740,12,620.221773147583
7365,216,2,1024,740,16,599.35048866272
7365,216,2,1024,740,16,607.697709798813
7365,216,2,512,1498,2,879.382583618164
7365,216,2,512,1498,2,881.159600734711
7365,216,2,512,1498,4,675.307301998138
7365,216,2,512,1498,4,680.755887746811
7365,216,2,512,1498,8,649.366195201874
7365,216,2,512,1498,8,627.937933444977
7365,216,2,512,1498,12,631.93963265419
7365,216,2,512,1498,12,629.987530946732
7365,216,2,512,1498,16,676.221144914627
7365,216,2,512,1498,16,625.7671687603
7365,216,2,256,3014,2,863.899074077606
7365,216,2,256,3014,2,1102.2622692585
7365,216,2,256,3014,4,721.26796579361
7365,216,2,256,3014,4,701.647523641586
7365,216,2,256,3014,8,705.019995689392
7365,216,2,256,3014,8,927.833797216415
7365,216,2,256,3014,12,927.099608421326
7365,216,2,256,3014,12,719.515685796738
7365,216,2,256,3014,16,739.345738649368
7365,216,2,256,3014,16,730.144625902176
7365,216,2,2048,108,2,349.396094322205
7365,216,2,2048,108,2,346.385946750641
7365,216,2,2048,108,4,240.44641327858
7365,216,2,2048,108,4,239.463123559952
7365,216,2,2048,108,8,226.02400302887
7365,216,2,2048,108,8,223.059593915939
7365,216,2,2048,108,12,225.402082920074
7365,216,2,2048,108,12,224.531026363373
7365,216,2,2048,108,16,221.945769548416
7365,216,2,2048,108,16,226.722927808762
7365,216,2,1024,234,2,344.25504565239
7365,216,2,1024,234,2,346.205144166946
7365,216,2,1024,234,4,242.113820552826
7365,216,2,1024,234,4,242.292826890945
7365,216,2,1024,234,8,231.520961999893
7365,216,2,1024,234,8,231.992735624313
7365,216,2,1024,234,12,234.367763996124
7365,216,2,1024,234,12,232.703781604767
7365,216,2,1024,234,16,229.618605852127
7365,216,2,1024,234,16,232.149322986603
7365,216,2,512,487,2,350.895509958267
7365,216,2,512,487,2,355.998342990875
7365,216,2,512,487,4,258.710412979126
7365,216,2,512,487,4,253.551658153534
7365,216,2,512,487,8,251.287162542343
7365,216,2,512,487,8,253.844610929489
7365,216,2,512,487,12,250.72278213501
7365,216,2,512,487,12,253.616541624069
7365,216,2,512,487,16,259.159092664719
7365,216,2,512,487,16,259.775160074234
7365,216,2,256,992,2,399.665771007538
7365,216,2,256,992,2,321.027944803238
7365,216,2,256,992,4,352.181656122208
7365,216,2,256,992,4,271.96244597435
7365,216,2,256,992,8,258.592457771301
7365,216,2,256,992,8,262.024841070175
7365,216,2,256,992,12,261.167751550674
7365,216,2,256,992,12,342.880004644394
7365,216,2,256,992,16,266.40448474884
7365,216,2,256,992,16,346.740292787552
7365,216,4,4096,108,2,423.666427373886
7365,216,4,4096,108,2,425.71008682251
7365,216,4,4096,108,4,287.199014663696
7365,216,4,4096,108,4,289.715172052383
7365,216,4,4096,108,8,251.719304323196
7365,216,4,4096,108,8,264.94376707077
7365,216,4,4096,108,16,268.730298519134
7365,216,4,4096,108,16,264.044676303863
7365,216,4,4096,108,24,272.343334913254
7365,216,4,4096,108,24,272.726359367371
7365,216,4,4096,108,32,264.45845913887
7365,216,4,4096,108,32,268.263701915741
7365,216,4,2048,234,2,392.143467187881
7365,216,4,2048,234,2,392.290014982223
7365,216,4,2048,234,4,279.735371351242
7365,216,4,2048,234,4,283.299381256103
7365,216,4,2048,234,8,261.837859392166
7365,216,4,2048,234,8,263.307955503464
7365,216,4,2048,234,16,265.349503278732
7365,216,4,2048,234,16,276.329825401306
7365,216,4,2048,234,24,276.11455655098
7365,216,4,2048,234,24,268.364423513413
7365,216,4,2048,234,32,264.138028860092
7365,216,4,2048,234,32,274.329639911652
7365,216,4,1024,487,2,348.672332763672
7365,216,4,1024,487,2,394.584935426712
7365,216,4,1024,487,4,260.929993391037
7365,216,4,1024,487,4,249.064906835556
7365,216,4,1024,487,8,275.523053884506
7365,216,4,1024,487,8,270.769629001617
7365,216,4,1024,487,16,257.160422086716
7365,216,4,1024,487,16,254.809243202209
7365,216,4,1024,487,24,252.530287265778
7365,216,4,1024,487,24,274.325646400452
7365,216,4,512,992,32,299.416167974472
7365,216,4,512,992,32,299.546041727066
7365,216,4,512,992,2,351.293258190155
7365,216,4,512,992,2,345.229484081268
7365,216,4,512,992,4,292.091442108154
7365,216,4,512,992,4,295.076018810272
7365,216,4,512,992,8,298.16200876236
7365,216,4,512,992,8,363.252063274383
7365,216,4,512,992,16,299.447822093964
7365,216,4,512,992,16,303.854553937912
7365,216,4,512,992,24,296.780058860779
7365,216,4,512,992,24,304.954545021057
7365,216,4,512,992,32,299.037112951279
7365,216,4,512,992,32,300.063509225845
7365,216,3,3072,361,2,1148.42627048492
7365,216,3,3072,361,2,1143.00540876389
7365,216,3,3072,361,4,745.273676395416
7365,216,3,3072,361,4,749.878436565399
7365,216,3,3072,361,8,678.172373533249
7365,216,3,3072,361,8,667.86301612854
7365,216,3,3072,361,16,700.235003232956
7365,216,3,3072,361,16,688.014103889465
7365,216,3,3072,361,24,681.852815389633
7365,216,3,3072,361,24,680.200792074204
7365,216,3,3072,361,32,702.43921995163
7365,216,3,3072,361,32,684.429124832153
7365,216,3,1536,740,2,1046.08664774895
7365,216,3,1536,740,2,1069.09419393539
7365,216,3,1536,740,4,741.214555740357
7365,216,3,1536,740,4,737.477203845978
7365,216,3,1536,740,8,709.296701431274
7365,216,3,1536,740,8,715.827956438065
7365,216,3,1536,740,16,723.452828407288
7365,216,3,1536,740,16,713.764629364014
7365,216,3,1536,740,24,713.555535316467
7365,216,3,1536,740,24,717.660904169083
7365,216,3,1536,740,32,726.017083644867
7365,216,3,1536,740,32,724.482609987259
7365,216,3,768,1498,2,959.676767587662
7365,216,3,768,1498,4,712.942997694016
7365,216,3,768,1498,4,731.000929117203
7365,216,3,768,1498,8,725.730411291123
7365,216,3,768,1498,8,726.23382639885
7365,216,3,768,1498,16,725.537358045578
7365,216,3,768,1498,16,719.149089336395
7365,216,3,768,1498,24,749.03467798233
7365,216,3,768,1498,24,718.203778982162
7365,216,3,384,3014,32,810.26177072525
7365,216,3,384,3014,32,811.577085256577
7365,216,3,384,3014,2,933.839407205582
7365,216,3,384,3014,4,781.128960609436
7365,216,3,384,3014,4,782.464733362198
7365,216,3,384,3014,8,810.246551513672
7365,216,3,384,3014,8,830.48694229126
7365,216,3,384,3014,16,789.240382909775
7365,216,3,384,3014,16,790.158311128616
7365,216,3,384,3014,24,795.50443983078
7365,216,3,384,3014,24,797.032127141953
7365,216,3,384,3014,32,836.810893297196
7365,216,3,384,3014,32,806.31453037262
7365,216,3,3072,108,2,423.121232509613
7365,216,3,3072,108,2,431.063887834549
7365,216,3,3072,108,4,279.313428878784
7365,216,3,3072,108,4,283.961534500122
7365,216,3,3072,108,8,255.484850883484
7365,216,3,3072,108,8,268.117532968521
7365,216,3,3072,108,16,267.340979576111
7365,216,3,3072,108,16,255.967373847961
7365,216,3,3072,108,24,271.127769708633
7365,216,3,3072,108,24,265.404503822327
7365,216,3,3072,108,32,262.099261760712
7365,216,3,3072,108,32,263.196421861649
7365,216,3,1536,234,2,383.919591188431
7365,216,3,1536,234,2,373.19567155838
7365,216,3,1536,234,4,270.252893447876
7365,216,3,1536,234,4,258.216732025146
7365,216,3,1536,234,8,256.705635547638
7365,216,3,1536,234,8,255.706333875656
7365,216,3,1536,234,16,247.312938928604
7365,216,3,1536,234,16,259.790806055069
7365,216,3,1536,234,24,247.456099033356
7365,216,3,1536,234,24,251.84029340744
7365,216,3,1536,234,32,254.142087697983
7365,216,3,1536,234,32,251.996594905853
7365,216,3,768,487,2,332.582186698914
7365,216,3,768,487,2,333.928222417831
7365,216,3,768,487,4,254.593089580536
7365,216,3,768,487,4,242.689747095108
7365,216,3,768,487,8,246.877768993378
7365,216,3,768,487,8,246.009658098221
7365,216,3,768,487,16,252.821122646332
7365,216,3,768,487,16,251.281552791595
7365,216,3,768,487,24,244.337824106216
7365,216,3,768,487,24,267.239753484726
7365,216,3,384,992,32,307.090490579605
7365,216,3,384,992,32,307.875060796738
7365,216,3,384,992,2,337.253534793854
7365,216,3,384,992,2,340.337415933609
7365,216,3,384,992,4,301.484241724014
7365,216,3,384,992,4,297.158375024796
7365,216,3,384,992,8,298.360544681549
7365,216,3,384,992,8,297.468044519424
7365,216,3,384,992,16,299.954524278641
7365,216,3,384,992,16,301.161458492279
7365,216,3,384,992,24,305.707613945007
7365,216,3,384,992,24,302.234427213669
7365,216,3,384,992,32,303.322941303253
7365,216,3,384,992,32,309.506269454956
1195,445,2,512,487,2,668.105665445328
1195,445,2,512,487,2,662.236859798431
1195,445,2,512,487,4,662.255951404572
1195,445,2,512,487,4,663.354349136352
1195,445,2,512,487,8,662.940211772919
1195,445,2,512,487,8,664.412553071976
1195,445,2,512,487,12,663.020461320877
1195,445,2,512,487,12,663.085428237915
1195,445,2,512,487,16,663.903610229492
1195,445,2,512,487,16,665.418056249619
1195,445,2,256,992,2,769.553751945496
1195,445,2,256,992,2,769.269723892212
1195,445,2,256,992,4,769.229248046875
1195,445,2,256,992,4,770.01549911499
1195,445,2,256,992,8,770.163580417633
1195,445,2,256,992,8,771.487389326096
1195,445,2,256,992,12,768.900355100632
1195,445,2,256,992,12,770.197572231293
1195,445,2,256,992,16,768.886517047882
1195,445,2,256,992,16,769.74204993248
1195,445,2,128,2003,2,917.048215389252
1195,445,2,128,2003,2,915.903360366821
1195,445,2,128,2003,4,914.893874168396
1195,445,2,128,2003,4,917.216737270355
1195,445,2,128,2003,8,917.358525514603
1195,445,2,128,2003,8,916.946076869965
1195,445,2,128,2003,12,917.870822429657
1195,445,2,128,2003,12,918.397496461868
1195,445,2,128,2003,16,917.914345264435
1195,445,2,128,2003,16,917.66091132164
1195,445,2,64,4025,2,1443.8645298481
1195,445,2,64,4025,2,1447.32378196716
1195,445,2,64,4025,4,1444.1309595108
1195,445,2,64,4025,4,1446.3521566391
1195,445,2,64,4025,8,1445.90145516396
1195,445,2,64,4025,8,1446.31090545654
1195,445,2,64,4025,12,1451.03693675995
1195,445,2,64,4025,12,1449.19468855858
1195,445,2,64,4025,16,1457.02004885674
1195,445,2,64,4025,16,1456.92277860641
1195,445,2,32,8069,2,2329.1095161438
1195,445,2,32,8069,2,2329.97034239769
1195,445,2,32,8069,4,2323.88850545883
1195,445,2,32,8069,4,2329.64893770218
1195,445,2,32,8069,8,2327.4524538517
1195,445,2,32,8069,8,2325.23491692543
1195,445,2,32,8069,12,2328.87937903404
1195,445,2,32,8069,12,2330.84391522408
1195,445,2,32,8069,16,2336.39030528068
1195,445,2,32,8069,16,2336.00553488731
1195,445,1,256,487,2,661.475130796433
1195,445,1,256,487,2,662.237920999527
1195,445,1,256,487,4,659.691977262497
1195,445,1,256,487,4,659.057798862457
1195,445,1,256,487,8,659.411256790161
1195,445,1,256,487,8,660.265765666962
1195,445,1,256,487,12,659.934755086899
1195,445,1,256,487,12,661.596324682236
1195,445,1,256,487,16,661.503966569901
1195,445,1,256,487,16,662.408876419067
1195,445,1,128,992,2,769.516077041626
1195,445,1,128,992,2,769.369230270386
1195,445,1,128,992,4,767.956573724747
1195,445,1,128,992,4,768.94030880928
1195,445,1,128,992,8,769.191685914993
1195,445,1,128,992,8,768.407657384872
1195,445,1,128,992,12,769.481286287308
1195,445,1,128,992,12,769.510452508926
1195,445,1,128,992,16,769.586371898651
1195,445,1,128,992,16,768.811940908432
1195,445,1,64,2003,2,918.19336438179
1195,445,1,64,2003,2,917.893513202667
1195,445,1,64,2003,4,916.72431230545
1195,445,1,64,2003,4,916.712799072266
1195,445,1,64,2003,8,917.669373750687
1195,445,1,64,2003,8,916.926797866821
1195,445,1,64,2003,12,916.962865114212
1195,445,1,64,2003,12,918.648750305176
1195,445,1,64,2003,16,918.218539476395
1195,445,1,64,2003,16,917.974620819092
1195,445,1,32,4025,2,1444.05177879334
1195,445,1,32,4025,2,1444.23221850395
1195,445,1,32,4025,4,1446.0270986557
1195,445,1,32,4025,4,1445.63550567627
1195,445,1,32,4025,8,1446.81538748741
1195,445,1,32,4025,8,1446.49700784683
1195,445,1,32,4025,12,1450.15498280525
1195,445,1,32,4025,12,1449.65735077858
1195,445,1,32,4025,16,1457.36535286903
1195,445,1,32,4025,16,1456.2473385334
1195,445,1,16,8069,2,2322.8337225914
1195,445,1,16,8069,2,2320.86812376976
1195,445,1,16,8069,4,2324.51329421997
1195,445,1,16,8069,4,2327.40035653114
5591,384,4,4096,108,2,501.1008040905
5591,384,4,4096,108,2,500.503524780273
5591,384,4,4096,108,4,419.711911678314
5591,384,4,4096,108,4,420.372816562653
5591,384,4,4096,108,8,419.941521644592
5591,384,4,4096,108,8,419.695437192917
1195,445,1,16,8069,8,2331.08065533638
5591,384,4,4096,108,16,422.68562412262
5591,384,4,4096,108,16,423.040641546249
5591,384,4,4096,108,24,424.358401298523
5591,384,4,4096,108,24,423.708254575729
1195,445,1,16,8069,8,2332.53837013245
5591,384,4,4096,108,32,425.791835308075
5591,384,4,4096,108,32,424.374074697495
5591,384,4,2048,234,2,497.624454498291
5591,384,4,2048,234,2,498.68233370781
5591,384,4,2048,234,4,428.293915510178
5591,384,4,2048,234,4,429.162598609924
5591,384,4,2048,234,8,434.207758188248
1195,445,1,16,8069,12,2333.62471747398
5591,384,4,2048,234,8,442.034467458725
5591,384,4,2048,234,16,508.570940256119
5591,384,4,2048,234,16,511.078155994415
1195,445,1,16,8069,12,2333.16085624695
5591,384,4,2048,234,24,508.882362127304
5591,384,1,1024,108,2,378.357493638992
5591,384,4,2048,234,24,509.141014814377
5591,384,1,1024,108,2,376.387186050415
5591,384,1,1024,108,4,293.340054750443
5591,384,4,2048,234,32,509.092009782791
5591,384,1,1024,108,4,286.022465467453
5591,384,4,2048,234,32,508.477252006531
5591,384,1,1024,108,8,287.219365358353
5591,384,1,1024,108,8,286.488363265991
5591,384,1,1024,108,12,287.623378992081
5591,384,4,1024,487,2,588.033845186234
5591,384,1,1024,108,12,287.769968986511
5591,384,4,1024,487,2,591.277991771698
5591,384,1,1024,108,16,287.135201692581
5591,384,1,1024,108,16,286.918986320496
1195,445,1,16,8069,16,2336.78316521645
5591,384,1,512,234,2,351.35591006279
5591,384,4,1024,487,4,537.010475873947
5591,384,1,512,234,2,350.868269443512
5591,384,4,1024,487,4,541.676243066788
5591,384,1,512,234,4,291.98922252655
5591,384,1,512,234,4,290.531353235245
5591,384,4,1024,487,8,539.500073432922
1195,445,1,16,8069,16,2340.55880355835
5591,384,1,512,234,8,292.874464988708
5591,384,4,1024,487,8,539.641033649445
5591,384,1,512,234,8,292.44355225563
5591,384,2,2048,108,2,397.44655251503
5591,384,1,512,234,12,292.398705482483
5591,384,2,2048,108,2,395.847019195557
5591,384,1,512,234,12,291.872480392456
5591,384,4,1024,487,16,539.624133825302
5591,384,1,512,234,16,292.620547771454
5591,384,2,2048,108,4,339.33643245697
5591,384,4,1024,487,16,543.004591703415
5591,384,1,512,234,16,292.655028104782
5591,384,2,2048,108,4,339.73183131218
5591,384,1,256,487,2,360.30505657196
5591,384,2,2048,108,8,337.696569681168
5591,384,4,1024,487,24,545.219845533371
5591,384,1,256,487,2,358.822047472
5591,384,2,2048,108,8,339.041243553162
5591,384,4,1024,487,24,543.767490386963
5591,384,1,256,487,4,317.210364580154
5591,384,2,2048,108,12,339.828772783279
5591,384,1,256,487,4,313.18271946907
5591,384,2,2048,108,12,340.410105705261
5591,384,1,256,487,8,314.917076587677
5591,384,4,512,992,32,631.930755853653
5591,384,2,2048,108,16,338.815038919449
5591,384,1,256,487,8,315.465804815292
5591,384,2,2048,108,16,341.145167589188
5591,384,4,512,992,32,631.743856668472
5591,384,1,256,487,12,318.916192531586
5591,384,2,1024,234,2,393.623111248016
5591,384,1,256,487,12,316.997798919678
5591,384,2,1024,234,2,394.807422876358
5591,384,1,256,487,16,317.357279777527
5591,384,4,512,992,2,628.219417333603
5591,384,1,256,487,16,316.074476480484
5591,384,2,1024,234,4,342.223473310471
5591,384,4,512,992,2,630.908120632172
5591,384,2,1024,234,4,342.76078248024
5591,384,1,128,992,2,387.370429754257
5591,384,1,128,992,2,389.030214071274
5591,384,2,1024,234,8,344.763288259506
5591,384,2,1024,234,8,346.301342248917
5591,384,4,512,992,4,627.518996477127
5591,384,1,128,992,4,372.308933496475
5591,384,4,512,992,4,629.576948642731
5591,384,1,128,992,4,373.175112009048
5591,384,2,1024,234,12,345.983101129532
5591,384,2,1024,234,12,344.640596389771
5591,384,1,128,992,8,377.188160657883
5591,384,2,1024,234,16,342.412838697434
5591,384,1,128,992,8,376.537847280502
5591,384,4,512,992,8,635.837950944901
5591,384,2,1024,234,16,344.404029369354
5591,384,4,512,992,8,625.804029941559
5591,384,1,128,992,12,380.157199382782
5591,384,2,512,487,2,407.614995002747
5591,384,1,128,992,12,378.79855799675
5591,384,2,512,487,2,407.752925395966
5591,384,1,128,992,16,378.522540092468
5591,384,4,512,992,16,630.755964040756
5591,384,2,512,487,4,380.653110265732
5591,384,1,128,992,16,379.246829748154
5591,384,2,512,487,4,380.438049554825
5591,384,4,512,992,16,633.023327350617
5591,384,2,512,487,8,384.006770849228
5591,384,2,512,487,8,384.29731464386
5591,384,4,512,992,24,627.541868448257
5591,384,2,512,487,12,380.840832710266
5591,384,4,512,992,24,630.842081546783
5591,384,2,512,487,12,378.75369477272
5591,384,2,512,487,16,380.818565607071
5591,384,4,512,992,32,630.59193778038
5591,384,2,512,487,16,378.906064033508
5591,384,4,512,992,32,628.831385612488
5591,384,2,256,992,2,435.049893856049
5591,384,2,256,992,2,433.799839496613
5591,384,2,256,992,4,430.935603380203
5591,384,2,256,992,4,433.888067007065
5591,384,2,256,992,8,439.840267419815
5591,384,2,256,992,8,438.920565128326
5591,384,2,256,992,12,436.837107658386
5591,384,2,256,992,12,436.767852544785
5591,384,2,256,992,16,435.481641530991
5591,384,2,256,992,16,436.347250699997
11339,270,8,8192,108,2,537.405576229096
11339,270,8,8192,108,4,254.850278377533
11339,270,8,8192,108,8,121.988065958023
11339,270,8,8192,108,16,102.158526659012
11339,270,8,8192,108,32,106.281673431397
11339,270,8,4096,234,2,532.757563591003
11339,270,8,4096,234,4,253.236684322357
11339,270,8,4096,234,8,121.407544612885
11339,270,8,4096,234,16,106.974153280258
11339,270,8,4096,234,32,109.236303567886
11339,270,8,2048,487,2,526.697630882263
11339,270,8,2048,487,4,244.501189947128
11339,270,8,2048,487,8,124.725225687027
11339,270,8,2048,487,16,124.121930122376
11339,270,8,2048,487,32,126.819528818131
11339,270,8,1024,992,2,517.414652109146
11339,270,8,1024,992,4,239.236401081085
11339,270,8,1024,992,8,163.731532096863
11339,270,8,1024,992,16,162.156078100204
11339,270,8,1024,992,32,171.205551624298
11339,270,4,4096,108,2,535.210865020752
11339,270,4,4096,108,4,250.133763313293
11339,270,4,4096,108,8,116.955985069275
11339,270,4,4096,108,16,99.2424817085266
11339,270,4,4096,108,32,102.041409015656
11339,270,4,2048,234,2,525.874940156937
11339,270,4,2048,234,4,246.398191452026
11339,270,4,2048,234,8,116.984741449356
11339,270,4,2048,234,16,103.87671995163
11339,270,4,2048,234,32,107.299360275269
11339,270,4,1024,487,2,523.22509431839
11339,270,4,1024,487,4,242.078492641449
11339,270,4,1024,487,8,123.620481967926
11339,270,4,1024,487,16,121.687918901443
11339,270,4,1024,487,32,126.756399154663
11339,270,4,512,992,2,513.094071388245
11339,270,4,512,992,4,235.95364522934
11339,270,4,512,992,8,156.800782680511
11339,270,4,512,992,16,158.442731142044
11339,270,4,512,992,32,167.580056428909
11339,270,2,2048,108,2,529.208204030991
11339,270,2,2048,108,4,249.111048698425
11339,270,2,2048,108,8,115.0625436306
11339,270,2,2048,108,16,97.5611481666565
11339,270,2,2048,108,32,100.970391988754
11339,270,2,1024,234,2,526.497894048691
11339,270,2,1024,234,4,246.159977912903
