GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
7365,216,4,16,24265,8,6329.32650113106
7365,216,2,8,16176,8,3720.57444787026
7365,216,2,8,16176,8,3797.30036282539
7365,216,4,8,48526,2,9860.20070767403
7365,216,4,8,48526,2,9894.28638553619
7365,216,4,8,48526,4,9875.49450492859
7365,216,4,8,48526,4,9869.76020336151
7365,216,4,8,48526,6,9891.68568348885
7365,216,4,8,48526,6,9872.8199300766
7365,216,4,8,48526,8,9879.74772524834
7365,216,4,8,48526,8,9879.27524518967
7365,216,4,64,2023,2,1208.05821657181
7365,216,4,64,2023,2,1205.07895588875
7365,216,4,64,2023,4,1326.88596940041
7365,216,4,64,2023,4,1209.2389330864
7365,216,4,64,2023,6,1366.31247520447
7365,216,4,64,2023,6,1190.55023241043
7365,216,4,64,2023,8,1208.05002140999
7365,216,4,64,2023,8,1367.46905732155
7365,216,4,32,4045,2,1825.99044656754
7365,216,4,32,4045,2,1818.06566786766
7365,216,4,32,4045,4,1592.39636564255
7365,216,4,32,4045,4,1602.24974751472
7365,216,4,32,4045,6,1594.61474466324
7365,216,4,32,4045,6,1590.74366426468
7365,216,4,32,4045,8,1610.46631026268
7365,216,4,32,4045,8,1601.02822828293
7365,216,4,16,8089,2,2162.99415636063
7365,216,4,16,8089,2,2407.52847695351
7365,216,4,16,8089,4,2158.48036837578
7365,216,4,16,8089,4,2157.47954916954
7365,216,4,16,8089,6,2155.40482115746
7365,216,4,16,8089,6,2151.84261655807
7365,216,4,16,8089,8,2157.23583769798
7365,216,4,16,8089,8,2199.54028010368
7365,216,4,8,16176,2,3348.9055378437
7365,216,4,8,16176,2,3344.08363389969
7365,216,4,8,16176,4,3331.51236987114
7365,216,4,8,16176,4,3331.54525637627
7365,216,4,8,16176,6,3330.06319212914
7365,216,4,8,16176,6,3325.33670902252
7365,216,4,8,16176,8,3331.46002483368
7365,216,4,8,16176,8,3325.59512519836
7365,384,1,32,12133,2,10279.77947855
7365,384,1,32,12133,2,10166.6735076904
7365,384,1,32,12133,4,10170.7287955284
7365,384,1,32,12133,4,10617.5721285343
7365,384,1,32,12133,6,10343.1708960533
7365,384,1,32,12133,6,10432.3980150223
7365,384,1,32,12133,8,10260.8393189907
7365,384,1,32,12133,8,10436.0331594944
7365,384,1,16,24265,2,11102.4794380665
7365,384,1,16,24265,2,11099.9987490177
7365,384,1,16,24265,4,11097.2196068764
7365,384,1,16,24265,4,11197.4093503952
7365,384,1,16,24265,6,11111.7529885769
7365,384,1,16,24265,6,11090.4958331585
7365,384,1,16,24265,8,11104.5244176388
7365,384,1,16,24265,8,11089.1060175896
7365,384,1,8,48526,2,14863.641020298
7365,384,1,8,48526,2,14876.103423357
7365,384,1,8,48526,4,14888.3002851009
7365,384,1,8,48526,4,14876.8818075657
7365,384,1,8,48526,6,14830.7330312729
7365,384,1,8,48526,6,14809.9587087631
7365,384,1,8,48526,8,14922.3276937008
7365,384,1,8,48526,8,14993.9548602104
7365,216,1,32,4045,2,3544.23957872391
7365,216,1,32,4045,2,3478.61306881905
7365,216,1,32,4045,4,3451.8256983757
7365,216,1,32,4045,4,3480.42532491684
7365,216,1,32,4045,6,3457.06557440758
7365,216,1,32,4045,6,3533.35990858078
7365,216,1,32,4045,8,3515.55128192902
7365,216,1,32,4045,8,3457.38361382484
7365,216,1,16,8089,2,3744.64248323441
7365,216,1,16,8089,2,3949.7591817379
7365,216,1,16,8089,4,3760.84566235542
7365,216,1,16,8089,4,3755.74840641022
7365,216,1,16,8089,6,3758.57324385643
7365,216,1,16,8089,6,3761.05086064339
7365,216,1,16,8089,8,3760.49635219574
7365,216,1,16,8089,8,3764.20968079567
