GFlops(7),disk speed(8),GPU number(9),batch size(13),Real Iterations Number(15),CPU threads(19),overall execution time(31)
7365,384,4,256,6047,6,4629.5958583355
7365,384,1,8,48505,8,7184.46187973022
7365,384,2,128,6047,6,5046.3935816288
7365,384,4,256,6047,8,4582.64005923271
7365,384,4,256,6047,8,4631.76477241516
7365,384,2,128,6047,8,5057.4355609417
7365,384,2,128,6047,8,5036.9017469883
7365,384,4,128,12112,2,4814.59403991699
7365,384,4,128,12112,2,4804.76183700562
7365,384,2,64,12112,2,5385.2117831707
7365,384,2,64,12112,2,5334.85467147827
7365,384,4,128,12112,4,4785.67366456985
7365,384,4,128,12112,4,4837.52694034576
7365,384,2,64,12112,4,5376.17590999603
7365,384,2,64,12112,4,5378.28201079369
7365,384,4,128,12112,6,4808.44033336639
7365,384,4,128,12112,6,4790.62262558937
7365,384,2,64,12112,6,5351.33025598526
7365,384,4,128,12112,8,4806.0154941082
7365,384,2,64,12112,6,5333.43446755409
7365,384,4,128,12112,8,4821.09259438515
7365,384,2,64,12112,8,5336.10465836525
7365,384,4,64,24243,2,5484.53548383713
7365,384,2,64,12112,8,5327.26203322411
7365,384,4,64,24243,2,5516.14193797111
7365,384,2,32,24243,2,5737.57696008682
7365,384,4,64,24243,4,5489.87508702278
7365,384,2,32,24243,2,5746.33515620231
7365,384,4,64,24243,4,5498.17870569229
7365,384,2,32,24243,4,5803.62338137627
7365,384,4,64,24243,6,5473.42081785202
7365,384,2,32,24243,4,5681.20016312599
7365,384,4,64,24243,6,5499.49909830093
7365,384,2,32,24243,6,5826.27564787865
7365,384,4,64,24243,8,5496.57040667534
7365,384,2,32,24243,6,5739.40483784676
7365,384,4,64,24243,8,5483.87515878677
7365,384,2,32,24243,8,5743.09642481804
7365,384,4,32,48505,2,7101.16337060928
7365,384,2,32,24243,8,5741.37506771088
7365,384,4,32,48505,2,7108.11289262772
7365,384,2,16,48505,2,6899.52498793602
7365,384,4,32,48505,4,7087.46850371361
7365,384,2,16,48505,2,6945.255453825
7365,384,4,32,48505,4,7116.73119926453
7365,384,2,16,48505,4,6940.38399243355
7365,384,4,32,48505,6,7113.29217004776
7365,384,2,16,48505,4,6945.46546268463
7365,384,4,32,48505,6,7141.67903113365
7365,384,2,16,48505,6,6983.18528079987
7365,384,4,32,48505,8,7202.15673112869
7365,384,2,16,48505,6,6986.26159858704
7365,384,4,32,48505,8,7197.56367254257
7365,384,2,16,48505,8,6994.73185586929
7365,384,2,16,48505,8,7004.36235833168
7365,384,3,192,2003,2,1714.0192592144
7365,384,3,192,2003,2,1695.3055741787
7365,384,3,192,2003,4,1718.68873333931
7365,384,3,192,6047,2,4759.31694984436
7365,384,3,192,2003,4,1681.55299115181
7365,384,3,192,2003,6,1691.69002509117
7365,384,3,192,6047,2,4784.32808947563
7365,384,3,192,2003,6,1707.51475644112
7365,384,3,192,2003,8,1696.08116436005
7365,384,3,192,2003,8,1702.70683169365
7365,384,3,192,6047,4,4761.04471731186
7365,384,3,96,4025,2,1824.27606701851
7365,384,3,96,4025,2,1806.88046479225
7365,384,3,192,6047,4,4755.74326992035
7365,384,3,96,4025,4,1807.60877919197
7365,384,3,96,4025,4,1809.71022629738
7365,384,3,96,4025,6,1830.78097963333
7365,384,3,96,4025,6,1796.78928399086
7365,384,3,192,6047,6,4758.03815746307
7365,384,3,96,4025,8,1806.02034401894
7365,384,3,96,4025,8,1785.23087048531
7365,384,3,192,6047,6,4687.53626036644
7365,384,3,48,8069,2,1930.55358433723
7365,384,3,48,8069,2,1956.27866816521
7365,384,3,48,8069,4,1957.75691103935
7365,384,3,192,6047,8,4766.16634583473
7365,384,3,48,8069,4,1966.88753652573
7365,384,3,192,6047,8,4734.71763968468
7365,384,3,48,8069,6,1967.71162986755
7365,384,3,48,8069,6,1978.57443284988
7365,384,3,48,8069,8,1973.4164493084
7365,384,3,48,8069,8,1976.12824845314
7365,384,3,96,12112,2,4881.50365519524
7365,384,3,24,16156,2,2485.46572160721
7365,384,3,96,12112,2,4875.82032752037
7365,384,3,24,16156,2,2495.7519288063
7365,384,3,24,16156,4,2494.36266374588
7365,384,3,24,16156,4,2477.93395328522
7365,384,3,96,12112,4,4884.14338183403
7365,384,3,24,16156,6,2483.13328123093
7365,384,3,96,12112,4,4886.01699781418
7365,384,3,24,16156,6,2496.10415244102
7365,384,3,24,16156,8,2501.99967432022
7365,384,3,24,16156,8,2514.68558740616
7365,384,3,96,12112,6,4889.3364238739
7365,384,3,96,12112,6,4870.81180500984
7365,384,3,96,12112,8,4917.31632399559
7365,384,3,96,12112,8,4883.27786707878
7365,384,3,48,24243,2,5678.75393033028
7365,384,3,48,24243,2,5676.60238051415
7365,384,3,48,24243,4,5661.89604735375
7365,384,3,48,24243,4,5662.99613404274
7365,384,3,48,24243,6,5688.56807589531
7365,384,3,48,24243,6,5676.52127456665
7365,384,3,48,24243,8,5667.31192946434
7365,384,3,48,24243,8,5655.40994620323
7365,384,3,24,48505,2,7394.99683833122
7365,384,3,24,48505,2,7446.05298733711
7365,384,3,24,48505,4,7424.11615300178
7365,384,3,24,48505,4,7412.25098967552
7365,384,3,24,48505,6,7444.27534008026
7365,384,3,24,48505,6,7420.77027702332
7365,384,3,24,48505,8,7426.73159480095
7365,384,3,24,48505,8,7443.45412135124
5591,384,4,256,2003,2,2737.42911577225
1195,445,2,32,8069,2,4881.51169204712
5591,384,4,256,2003,2,2724.57739281654
5591,384,1,64,2003,2,2395.71110081673
5591,384,2,128,2003,2,2478.59514069557
5591,384,1,64,2003,2,2394.6244931221
1195,445,2,32,8069,2,4883.9627327919
5591,384,2,128,2003,2,2477.53427648544
5591,384,1,64,2003,2,2300.65399098396
5591,384,4,256,2003,4,2722.13307762146
5591,384,1,64,2003,2,2321.97846698761
5591,384,1,64,2003,4,2408.33181357384
5591,384,4,256,2003,4,2722.34429883957
1195,445,2,32,8069,2,4881.92283296585
5591,384,2,128,2003,4,2476.67377138138
5591,384,1,64,2003,4,2412.39710640907
5591,384,2,128,2003,4,2472.45475101471
5591,384,1,64,2003,4,2292.73311209679
5591,384,4,256,2003,6,2732.37590193749
1195,445,2,32,8069,4,4885.45383453369
5591,384,1,64,2003,4,2320.17679405212
5591,384,1,64,2003,6,2396.19879579544
5591,384,4,256,2003,6,2712.05815076828
5591,384,2,128,2003,6,2482.01366829872
5591,384,1,64,2003,6,2410.28639316559
5591,384,1,64,2003,6,2345.23359131813
1195,445,2,32,8069,4,4852.87484884262
5591,384,2,128,2003,6,2480.1201210022
5591,384,1,64,2003,6,2328.35020017624
5591,384,4,256,2003,8,2720.4638364315
5591,384,1,64,2003,8,2420.19584751129
1195,445,2,32,8069,4,4873.18357825279
5591,384,2,128,2003,8,2487.51511597633
5591,384,4,256,2003,8,2719.57651233673
5591,384,1,64,2003,8,2419.46056199074
5591,384,1,64,2003,8,2328.36012792587
5591,384,2,128,2003,8,2479.62586379051
5591,384,1,64,2003,8,2334.94735646248
1195,445,2,32,8069,6,4851.28087997437
5591,384,1,32,4025,2,2621.53808617592
5591,384,4,128,4025,2,3042.54545783997
5591,384,2,64,4025,2,2783.73395705223
5591,384,1,32,4025,2,2626.64854955673
5591,384,1,32,4025,2,2579.81067585945
5591,384,4,128,4025,2,3035.73770689964
1195,445,2,32,8069,6,4873.64411330223
5591,384,2,64,4025,2,2768.15844488144
5591,384,1,32,4025,2,2581.92170572281
5591,384,1,32,4025,4,2626.21746015549
1195,445,2,32,8069,6,4874.49286937714
5591,384,4,128,4025,4,3036.55750155449
5591,384,1,32,4025,4,2638.54662132263
5591,384,2,64,4025,4,2783.76813197136
5591,384,1,32,4025,4,2594.03486132622
5591,384,4,128,4025,4,3038.31385707855
5591,384,2,64,4025,4,2783.46100473404
1195,445,2,32,8069,8,4881.58079147339
5591,384,1,32,4025,4,2596.56036400795
5591,384,1,32,4025,6,2683.73793315887
1195,445,2,32,8069,8,4876.5602555275
5591,384,1,32,4025,6,2698.41830134392
5591,384,1,32,4025,6,2604.44795918465
5591,384,4,128,4025,6,3047.42186021805
5591,384,2,64,4025,6,2777.90083289146
5591,384,1,32,4025,6,2591.46302604675
5591,384,2,64,4025,6,2775.49509477615
5591,384,4,128,4025,6,3040.30303692818
1195,445,2,32,8069,8,4866.59571552277
5591,384,1,32,4025,8,2719.64425373077
5591,384,1,32,4025,8,2579.15818119049
5591,384,1,32,4025,8,2717.09760808945
5591,384,2,64,4025,8,2760.84170722961
5591,384,4,128,4025,8,3041.2019803524
1195,445,2,16,16156,2,5995.51474165916
5591,384,1,32,4025,8,2630.84412407875
5591,384,2,64,4025,8,2762.54889178276
5591,384,4,128,4025,8,3045.94243144989
5591,384,1,16,8069,2,3207.77995324135
1195,445,2,16,16156,2,5999.19235157967
5591,384,1,16,8069,2,2889.89320254326
5591,384,1,16,8069,2,3212.62527155876
5591,384,2,32,8069,2,3236.08885788918
5591,384,4,64,8069,2,3638.70796561241
5591,384,1,16,8069,2,2871.58323979378
5591,384,2,32,8069,2,3237.46633625031
1195,445,2,16,16156,2,6004.20876789093
5591,384,4,64,8069,2,3566.87764716148
5591,384,1,16,8069,4,3243.30426740646
5591,384,1,16,8069,4,2902.58685493469
5591,384,1,16,8069,4,3236.24860930443
5591,384,2,32,8069,4,3269.73425936699
1195,445,2,16,16156,4,5968.17652010918
5591,384,1,16,8069,4,2883.65962409973
5591,384,4,64,8069,4,3618.49939751625
5591,384,2,32,8069,4,3245.84674501419
5591,384,4,64,8069,4,3616.19535541534
5591,384,1,16,8069,6,3300.67995786667
1195,445,2,16,16156,4,5999.73276972771
5591,384,1,16,8069,6,2959.69939565659
5591,384,1,16,8069,6,2982.24405646324
5591,384,1,16,8069,6,3292.00100755692
5591,384,2,32,8069,6,3273.90290093422
1195,445,2,16,16156,4,5987.91153526306
5591,384,2,32,8069,6,3272.85326647758
5591,384,4,64,8069,6,3657.97286176682
5591,384,1,16,8069,8,3051.89338684082
5591,384,1,16,8069,8,3329.47126293182
5591,384,4,64,8069,6,3627.34916234016
1195,445,2,16,16156,6,5964.47583961487
5591,384,1,16,8069,8,3061.58007645607
5591,384,1,16,8069,8,3283.17112421989
5591,384,2,32,8069,8,3271.66902565956
5591,384,2,32,8069,8,3289.43070673943
1195,445,2,16,16156,6,5964.17777109146
5591,384,4,64,8069,8,3581.6500582695
5591,384,1,8,16156,2,3996.92980098724
5591,384,1,8,16156,2,4236.36553168297
5591,384,4,64,8069,8,3578.41702318192
5591,384,1,8,16156,2,4158.73512125015
1195,445,2,16,16156,6,6006.41547727585
5591,384,2,16,16156,2,4379.00532865524
5591,384,1,8,16156,2,4259.52485275269
5591,384,2,16,16156,2,4383.62110304833
1195,445,2,16,16156,8,5966.50117564202
5591,384,4,32,16156,2,5232.61674165726
5591,384,1,8,16156,4,4273.21168255806
5591,384,1,8,16156,4,4284.95376467705
5591,384,4,32,16156,2,5267.89147472382
1195,445,2,16,16156,8,5972.120418787
5591,384,1,8,16156,4,4263.23541164398
5591,384,1,8,16156,4,4313.37902593613
1195,445,2,16,16156,8,6000.8460354805
11339,270,8,512,2003,2,1122.50037693977
11339,270,8,512,2003,4,681.960423469544
11339,270,8,512,2003,8,693.153460979462
11339,270,8,256,4025,2,1114.84075665474
11339,270,8,256,4025,4,795.18342590332
11339,270,8,256,4025,8,799.506967067719
11339,270,8,128,8069,2,1099.66021585464
11339,270,8,128,8069,4,1006.68710803986
11339,270,8,128,8069,8,1019.73773670197
11339,270,8,64,16156,2,1472.65966463089
11339,270,8,64,16156,4,1545.32748246193
11339,270,8,64,16156,8,1535.91001176834
11339,270,4,256,2003,2,1121.4495613575
11339,270,4,256,2003,4,698.163552045822
11339,270,4,256,2003,8,697.520532131195
11339,270,4,128,4025,2,1108.92327666283
11339,270,4,128,4025,4,812.432612657547
11339,270,4,128,4025,8,833.504309892654
11339,270,4,64,8069,2,1105.90771722794
11339,270,4,64,8069,4,1050.98061347008
11339,270,4,64,8069,8,1052.85203766823
11339,270,4,32,16156,2,1545.6510617733
11339,270,4,32,16156,4,1540.32449674606
11339,270,4,32,16156,8,1541.08564949036
11339,270,2,128,2003,2,1111.68418502808
11339,270,2,128,2003,4,699.043463468552
11339,270,2,128,2003,8,700.905442476273
11339,270,2,64,4025,2,1109.49844908714
11339,270,2,64,4025,4,816.770866155624
11339,270,2,64,4025,8,823.461110591888
11339,270,2,32,8069,2,1102.91789960861
11339,270,2,32,8069,4,1046.66822433472
11339,270,2,32,8069,8,1050.23616504669
11339,270,2,16,16156,2,1524.64513087273
11339,270,2,16,16156,4,1569.34043645859
11339,270,2,16,16156,8,1525.08508443832
11339,270,1,64,2003,2,1116.57954573631
11339,270,1,64,2003,4,675.277099847794
11339,270,1,64,2003,8,676.889416694641
11339,270,1,32,4025,2,1112.58225488663
11339,270,1,32,4025,4,789.561199188232
11339,270,1,32,4025,8,793.869052171707
11339,270,1,16,8069,2,1099.50660181046
11339,270,1,16,8069,4,1007.57195234299
11339,270,1,16,8069,8,1014.53517746925
11339,270,1,8,16156,2,1467.66170835495
11339,270,1,8,16156,4,1477.44141721725
11339,270,1,8,16156,8,1541.24889707565
5591,384,3,192,2003,2,2394.16780161858
5591,384,3,192,2003,2,2401.56803202629
5591,384,3,192,2003,4,2403.58171367645
5591,384,3,192,2003,4,2396.84193754196
5591,384,3,192,1823,6,2186.59148645401
5591,384,3,192,2003,6,2404.02575469017
5591,384,3,192,2003,8,2403.33889389038
5591,384,3,192,2003,8,2400.62508678436
5591,384,3,96,4025,2,2566.68003940582
5591,384,3,96,4025,2,2567.97574973106
5591,384,3,96,4025,4,2567.74622416496
5591,384,3,96,4025,4,2570.29340863228
5591,384,3,96,4025,6,2571.1696703434
5591,384,3,96,4025,6,2569.78733897209
5591,384,3,96,4025,8,2567.94912409782
5591,384,3,96,4025,8,2570.40402793884
5591,384,3,48,8069,2,2887.28569865227
5591,384,3,48,8069,2,2891.5795071125
5591,384,3,48,8069,4,2895.9645986557
5591,384,3,48,8069,4,2902.96935296059
5591,384,3,48,8069,6,2896.44617247581
5591,384,3,48,8069,6,2899.01588273048
5591,384,3,48,8069,8,2892.52535653114
5591,384,3,48,8069,8,2893.62960243225
5591,384,3,24,16156,2,3851.10724210739
5591,384,3,24,16156,2,3857.58848643303
5591,384,3,24,16156,4,3862.56517219543
5591,384,3,24,16156,4,3860.04215025902
5591,384,3,24,16156,6,3854.78150939941
5591,384,3,24,16156,6,3856.55138492584
5591,384,3,24,16156,8,3858.72969889641
5591,384,3,24,16156,8,3860.84222793579
1195,445,1,16,8069,2,4885.97759366036
1195,445,1,16,8069,4,4885.09313201904
1195,445,1,16,8069,8,4868.11943221092
1195,445,1,8,16156,4,6019.19276928902
1195,445,1,8,16156,8,5995.60451436043
1195,445,1,4,32330,2,7689.79026055336
1195,445,1,4,32330,4,7700.34186220169
1195,445,1,4,32330,8,7711.91156721115
1195,445,1,2,64679,2,10835.7968883514
1195,445,1,2,64679,4,10836.5935196877
1195,445,1,2,64679,8,10619.2336525917
1195,445,2,32,8069,2,4884.69060993195
1195,445,2,32,8069,4,4888.32304024696
1195,445,2,32,8069,6,4885.92741751671
1195,445,2,32,8069,8,4863.22476291657
1195,445,2,16,16156,2,6034.56185007095
1195,445,2,16,16156,4,6019.92219638824
1195,445,2,16,16156,6,5979.16768145561
1195,445,2,16,16156,8,5996.7848944664
1195,445,2,32,8069,4,4863.48001980782
1195,445,2,16,16156,4,6026.32539916038
1195,445,2,8,32330,4,7684.97948646545
5591,431,2,16,16156,4,3718.15292930603
5591,431,2,16,16156,4,3717.84676837921
1195,445,2,32,145551,8,87449.7527501583
