Layer,Hf,Wf,Cin,Cout,FLOPS,Time
2,3,3,3,64,86704128,0.08588266372680664
2,3,3,3,64,86704128,0.07625675201416016
2,3,3,3,64,86704128,0.08247613906860353
2,3,3,3,64,86704128,0.06616568565368652
2,3,3,3,64,86704128,0.07317829132080078
2,3,3,3,64,86704128,0.07193851470947266
2,3,3,3,64,86704128,0.07097911834716797
2,3,3,3,64,86704128,0.07177209854125978
2,3,3,3,64,86704128,0.07457447052001953
2,3,3,3,64,86704128,0.06937885284423828
2,3,3,3,64,86704128,0.06789016723632812
2,3,3,3,64,86704128,0.07506227493286133
2,3,3,3,64,86704128,0.07619738578796388
2,3,3,3,64,86704128,0.06953668594360353
2,3,3,3,64,86704128,0.07715582847595215
2,3,3,3,64,86704128,0.07714462280273438
2,3,3,3,64,86704128,0.07186770439147949
2,3,3,3,64,86704128,0.07622146606445312
2,3,3,3,64,86704128,0.08245658874511719
2,3,3,3,64,86704128,0.06978487968444824
2,3,3,3,64,86704128,0.07050442695617676
2,3,3,3,64,86704128,0.08271956443786621
2,3,3,3,64,86704128,0.06936216354370117
2,3,3,3,64,86704128,0.07452630996704103
2,3,3,3,64,86704128,0.09058380126953124
2,3,3,3,64,86704128,0.0709989070892334
2,3,3,3,64,86704128,0.09059429168701172
2,3,3,3,64,86704128,0.06796455383300781
2,3,3,3,64,86704128,0.06975960731506348
2,3,3,3,64,86704128,0.07189345359802246
2,3,3,3,64,86704128,0.08173012733459473
2,3,3,3,64,86704128,0.0699460506439209
2,3,3,3,64,86704128,0.08585739135742188
2,3,3,3,64,86704128,0.0744173526763916
2,3,3,3,64,86704128,0.07455277442932129
2,3,3,3,64,86704128,0.08171939849853516
2,3,3,3,64,86704128,0.0733034610748291
2,3,3,3,64,86704128,0.07191944122314453
2,3,3,3,64,86704128,0.08481144905090332
2,3,3,3,64,86704128,0.07647204399108888
2,3,3,3,64,86704128,0.07648205757141112
2,3,3,3,64,86704128,0.08479976654052734
2,3,3,3,64,86704128,0.07300257682800293
2,3,3,3,64,86704128,0.07443094253540039
2,3,3,3,64,86704128,0.06896185874938965
2,3,3,3,64,86704128,0.0699615478515625
2,3,3,3,64,86704128,0.07328939437866211
2,3,3,3,64,86704128,0.06895232200622559
2,3,3,3,64,86704128,0.0716848373413086
2,3,3,3,64,86704128,0.07416534423828125
2,3,3,3,64,86704128,0.07599806785583496
2,3,3,3,64,86704128,0.08643770217895508
2,3,3,3,64,86704128,0.08644580841064453
2,3,3,3,64,86704128,0.0759890079498291
2,3,3,3,64,86704128,0.08226537704467772
2,3,3,3,64,86704128,0.07391571998596191
2,3,3,3,64,86704128,0.0744771957397461
2,3,3,3,64,86704128,0.07173728942871094
2,3,3,3,64,86704128,0.07173728942871094
2,3,3,3,64,86704128,0.07449126243591309
2,3,3,3,64,86704128,0.07399106025695801
2,3,3,3,64,86704128,0.07581281661987305
2,3,3,3,64,86704128,0.07133817672729492
2,3,3,3,64,86704128,0.07502007484436035
2,3,3,3,64,86704128,0.07417702674865723
2,3,3,3,64,86704128,0.07583856582641603
2,3,3,3,64,86704128,0.08227658271789551
2,3,3,3,64,86704128,0.09070611000061037
2,3,3,3,64,86704128,0.0906982421875
2,3,3,3,64,86704128,0.07140946388244629
2,3,3,3,64,86704128,0.07347607612609862
2,3,3,3,64,86704128,0.07678937911987305
2,3,3,3,64,86704128,0.0767972469329834
2,3,3,3,64,86704128,0.07503056526184082
2,3,3,3,64,86704128,0.07422566413879395
2,3,3,3,64,86704128,0.06983780860900879
2,3,3,3,64,86704128,0.07403850555419922
2,3,3,3,64,86704128,0.07421565055847168
2,3,3,3,64,86704128,0.07142233848571777
2,3,3,3,64,86704128,0.06982827186584473
2,3,3,3,64,86704128,0.0729684829711914
2,3,3,3,64,86704128,0.07115483283996582
2,3,3,3,64,86704128,0.07114815711975098
2,3,3,3,64,86704128,0.07400798797607422
2,3,3,3,64,86704128,0.07582616806030272
2,3,3,3,64,86704128,0.07297897338867188
2,3,3,3,64,86704128,0.06793642044067383
2,3,3,3,64,86704128,0.0695033073425293
2,3,3,3,64,86704128,0.07145333290100098
2,3,3,3,64,86704128,0.07402491569519043
2,3,3,3,64,86704128,0.07394051551818848
2,3,3,3,64,86704128,0.06794548034667969
2,3,3,3,64,86704128,0.07351040840148926
2,3,3,3,64,86704128,0.07393169403076172
2,3,3,3,64,86704128,0.08582162857055664
2,3,3,3,64,86704128,0.07663369178771973
2,3,3,3,64,86704128,0.07384395599365234
2,3,3,3,64,86704128,0.08582854270935059
2,3,3,3,64,86704128,0.07349014282226562
2,3,3,3,64,86704128,0.06930804252624513
2,3,3,3,64,86704128,0.0738379955291748
2,3,3,3,64,86704128,0.06931400299072266
2,3,3,3,64,86704128,0.07164692878723145
2,3,3,3,64,86704128,0.06574058532714844
2,3,3,3,64,86704128,0.06574535369873047
2,3,3,3,64,86704128,0.0735015869140625
2,3,3,3,64,86704128,0.06749629974365234
2,3,3,3,64,86704128,0.07163858413696289
2,3,3,3,64,86704128,0.07614588737487793
2,3,3,3,64,86704128,0.07615041732788086
2,3,3,3,64,86704128,0.07135915756225586
2,3,3,3,64,86704128,0.07135391235351562
2,3,3,3,64,86704128,0.07510614395141603
2,3,3,3,64,86704128,0.07510256767272949
2,3,3,3,64,86704128,0.07359886169433594
2,3,3,3,64,86704128,0.0694875717163086
2,3,3,3,64,86704128,0.07171130180358888
2,3,3,3,64,86704128,0.07000517845153809
2,3,3,3,64,86704128,0.07000184059143066
2,3,3,3,64,86704128,0.06513476371765138
2,3,3,3,64,86704128,0.06513190269470215
2,3,3,3,64,86704128,0.0717155933380127
2,3,3,3,64,86704128,0.07147097587585449
2,3,3,3,64,86704128,0.07830166816711426
2,3,3,3,64,86704128,0.07829880714416504
2,3,3,3,64,86704128,0.07314896583557129
2,3,3,3,64,86704128,0.07315206527709961
2,3,3,3,64,86704128,0.07146739959716797
2,3,3,3,64,86704128,0.06947779655456543
2,3,3,3,64,86704128,0.07362151145935059
2,3,3,3,64,86704128,0.07360506057739258
2,3,3,3,64,86704128,0.06639552116394043
2,3,3,3,64,86704128,0.07846927642822266
2,3,3,3,64,86704128,0.07847142219543457
2,3,3,3,64,86704128,0.07361173629760742
2,3,3,3,64,86704128,0.06948137283325195
2,3,3,3,64,86704128,0.07377743721008301
2,3,3,3,64,86704128,0.07161974906921388
2,3,3,3,64,86704128,0.07162213325500487
2,3,3,3,64,86704128,0.07361745834350586
2,3,3,3,64,86704128,0.06638956069946289
2,3,3,3,64,86704128,0.0675058364868164
2,3,3,3,64,86704128,0.0704793930053711
2,3,3,3,64,86704128,0.0704810619354248
2,3,3,3,64,86704128,0.0675039291381836
2,3,3,3,64,86704128,0.0663919448852539
2,3,3,3,64,86704128,0.07377219200134277
2,3,3,3,64,86704128,0.08057737350463867
2,3,3,3,64,86704128,0.08057594299316406
2,3,3,3,64,86704128,0.07661986351013184
2,3,3,3,64,86704128,0.07377409934997559
2,3,3,3,64,86704128,0.07661628723144531
2,3,3,3,64,86704128,0.06972432136535645
2,3,3,3,64,86704128,0.06972527503967285
2,3,3,3,64,86704128,0.07661771774291992
