starting timestamp(0),starting time(1),tensorflow version(2),system_UUID(3),mac_address(4),vm_instance(5),GPU type(6),GFlops(7),disk speed(8),GPU number(9),Network Type(10),Network depth(11),classes(12),batch size(13),Iterations Fraction(14),Real Iterations Number(15),Computed Iterations Number(16),Skipped Iterations Number(17),epochs(18),CPU threads(19),profile(20),CPUs usage(21),Average CPU usage(22),GPUs usage(23),Average GPU Usage(24),usage ratio(25),data_only(26),data time(27),training time(28),test time(29),overall execution time(30),missing time(31),repetition number(32),path(33)
1540765694,2018-10-28 22:28:14,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,32,0.25,16,16.25,0,0.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,209.996341,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_2_bs_32/2018-10-28_22-28-13/0
1540765694,2018-10-28 22:28:14,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,32,1,64,65,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1228.336659,NaN,1248.38188433647,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_2_bs_32/2018-10-28_22-28-13/0
1540766959,2018-10-28 22:49:19,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,0.25,16,16.25,0,0.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,197.575939,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_2_bs_32/2018-10-28_22-49-17/0
1540766959,2018-10-28 22:49:19,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,0.5,32,32.5,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,548.89187,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_2_bs_32/2018-10-28_22-49-17/0
1540766959,2018-10-28 22:49:19,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,0.75,48,48.75,0,1.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,800.680926,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_2_bs_32/2018-10-28_22-49-17/0
1540766959,2018-10-28 22:49:19,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,32,1,64,65,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1143.904448,NaN,1165.8748254776,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_2_bs_32/2018-10-28_22-49-17/0
1540768141,2018-10-28 23:09:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,0.25,16,16.25,0,0.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,213.565939,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_2_bs_32/2018-10-28_23-09-00/0
1540768141,2018-10-28 23:09:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,0.5,32,32.5,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,595.330368,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_2_bs_32/2018-10-28_23-09-00/0
1540768141,2018-10-28 23:09:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,0.75,48,48.75,0,1.5,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,866.278858,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_2_bs_32/2018-10-28_23-09-00/0
1540768141,2018-10-28 23:09:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,32,1,64,65,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1250.225134,NaN,1271.94163656235,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_2_bs_32/2018-10-28_23-09-00/0
1540769431,2018-10-28 23:30:31,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,0.75,762,768.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2082.351546,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_4/2018-10-28_23-30-30/0
1540769431,2018-10-28 23:30:31,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,0.5,508,512.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1380.740204,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_4/2018-10-28_23-30-30/0
1540769431,2018-10-28 23:30:31,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,0.25,254,256.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,684.055030999999,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_4/2018-10-28_23-30-30/0
1540769431,2018-10-28 23:30:31,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,4,1,1016,1025,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2780.028373,NaN,2799.36350822449,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_4/2018-10-28_23-30-30/0
1540772247,2018-10-29 00:17:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,0.75,762,768.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2085.677252,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_4/2018-10-29_00-17-26/0
1540772247,2018-10-29 00:17:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,0.5,508,512.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1388.128108,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_4/2018-10-29_00-17-26/0
1540772247,2018-10-29 00:17:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,0.25,254,256.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,688.281956,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_4/2018-10-29_00-17-26/0
1540772247,2018-10-29 00:17:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,4,1,1016,1025,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2788.585785,NaN,2808.28893899918,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_4/2018-10-29_00-17-26/0
1540775072,2018-10-29 01:04:32,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,1,1016,1025,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2873.542056,NaN,2894.03890109062,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_4/2018-10-29_01-04-31/0
1540775072,2018-10-29 01:04:32,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,0.5,508,512.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1423.770599,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_4/2018-10-29_01-04-31/0
1540775072,2018-10-29 01:04:32,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,0.75,762,768.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2147.561184,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_4/2018-10-29_01-04-31/0
1540775072,2018-10-29 01:04:32,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,4,0.25,254,256.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,702.213534,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_4/2018-10-29_01-04-31/0
1540777983,2018-10-29 01:53:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,1,1016,1025,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3019.589336,NaN,3041.26241374016,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_4/2018-10-29_01-53-01/0
1540777983,2018-10-29 01:53:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,0.75,762,768.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2260.338501,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_4/2018-10-29_01-53-01/0
1540777983,2018-10-29 01:53:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,0.5,508,512.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1497.409557,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_4/2018-10-29_01-53-01/0
1540777983,2018-10-29 01:53:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,4,0.25,254,256.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,736.38986,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_4/2018-10-29_01-53-01/0
1540781041,2018-10-29 02:44:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,1,508,513,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2629.171128,NaN,2648.42402935028,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_8/2018-10-29_02-43-59/0
1540781041,2018-10-29 02:44:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,0.75,381,384.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1968.38299,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_8/2018-10-29_02-43-59/0
1540781041,2018-10-29 02:44:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,0.25,127,128.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,641.735112,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_8/2018-10-29_02-43-59/0
1540781041,2018-10-29 02:44:01,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,8,0.5,254,256.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1307.695928,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_8/2018-10-29_02-43-59/0
1540783705,2018-10-29 03:28:25,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,0.75,381,384.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1946.890851,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_8/2018-10-29_03-28-24/0
1540783705,2018-10-29 03:28:25,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,0.5,254,256.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1281.626274,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_8/2018-10-29_03-28-24/0
1540783705,2018-10-29 03:28:25,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,0.25,127,128.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,618.368696,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_8/2018-10-29_03-28-24/0
1540783705,2018-10-29 03:28:25,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,8,1,508,513,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2610.404523,NaN,2631.01733851433,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_8/2018-10-29_03-28-24/0
1540786353,2018-10-29 04:12:33,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,0.25,127,128.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,660.181827,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_8/2018-10-29_04-12-32/0
1540786353,2018-10-29 04:12:33,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,0.5,254,256.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1338.412361,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_8/2018-10-29_04-12-32/0
1540786353,2018-10-29 04:12:33,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,0.75,381,384.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2015.04372,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_8/2018-10-29_04-12-32/0
1540786353,2018-10-29 04:12:33,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,8,1,508,513,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2691.587444,NaN,2712.74455547333,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_8/2018-10-29_04-12-32/0
1540789083,2018-10-29 04:58:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,1,508,513,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2725.653132,NaN,2748.55504274368,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_8/2018-10-29_04-58-01/0
1540789083,2018-10-29 04:58:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,0.5,254,256.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1331.555719,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_8/2018-10-29_04-58-01/0
1540789083,2018-10-29 04:58:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,0.25,127,128.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,641.127892,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_8/2018-10-29_04-58-01/0
1540789083,2018-10-29 04:58:03,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,8,0.75,381,384.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2029.611605,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_8/2018-10-29_04-58-01/0
1540791848,2018-10-29 05:44:08,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,0.25,64,64.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,616.508536,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_16/2018-10-29_05-44-07/0
1540791848,2018-10-29 05:44:08,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,0.5,128,128.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1269.255022,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_16/2018-10-29_05-44-07/0
1540791848,2018-10-29 05:44:08,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,0.75,192,192.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1914.649691,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_16/2018-10-29_05-44-07/0
1540791848,2018-10-29 05:44:08,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,16,1,256,257,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2560.971257,NaN,2581.36334681511,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_16/2018-10-29_05-44-07/0
1540794447,2018-10-29 06:27:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,1,256,257,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2564.858068,NaN,2585.32936930656,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_16/2018-10-29_06-27-25/0
1540794447,2018-10-29 06:27:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,0.25,64,64.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,617.566969,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_16/2018-10-29_06-27-25/0
1540794447,2018-10-29 06:27:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,0.5,128,128.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1271.274043,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_16/2018-10-29_06-27-25/0
1540794447,2018-10-29 06:27:27,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,400,NaN,16,0.75,192,192.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1919.051237,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_400_ep_4_bs_16/2018-10-29_06-27-25/0
1540797049,2018-10-29 07:10:49,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,0.75,192,192.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1884.113796,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_16/2018-10-29_07-10-48/0
1540797049,2018-10-29 07:10:49,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,0.25,64,64.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580.876516,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_16/2018-10-29_07-10-48/0
1540797049,2018-10-29 07:10:49,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,1,256,257,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2539.669537,NaN,2561.6733675003,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_16/2018-10-29_07-10-48/0
1540797049,2018-10-29 07:10:49,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,600,NaN,16,0.5,128,128.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1230.129237,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_600_ep_4_bs_16/2018-10-29_07-10-48/0
1540799627,2018-10-29 07:53:47,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,16,1,256,257,0,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2640.00448,NaN,2662.69270801544,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_16/2018-10-29_07-53-46/0
1540799627,2018-10-29 07:53:47,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,16,0.75,192,192.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1965.300081,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_16/2018-10-29_07-53-46/0
1540799627,2018-10-29 07:53:47,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,16,0.25,64,64.25,0,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,608.860186,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_16/2018-10-29_07-53-46/0
1540799627,2018-10-29 07:53:47,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,800,NaN,16,0.5,128,128.5,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1288.681404,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_800_ep_4_bs_16/2018-10-29_07-53-46/0
1540802308,2018-10-29 08:38:28,1.8.0,4C4C4544-004D-4B10-804B-CAC04F334E32,d8:9e:f3:2c:3a:37,matemagician,Quadro P600,1195,445,2,tf_deepspeech,200,NaN,32,0.75,96,96.75,0,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1865.950765,NaN,NaN,NaN,0,/home/simon/output/matemagician/tf_deepspeech/tf_deepspeech_hl_200_ep_4_bs_32/2018-10-29_08-38-27/0
