Lambda,warm_service_time,cold_service_time,expiration_time,ave_response_time
0.222486056568079,2.00009526463535,2.38527585140162,600,2.00151865892106
0.233038487465872,1.96695204745981,2.30448269192042,600,1.96814934943309
0.487490803901082,1.33774671968767,1.66541166626772,600,1.33831639990086
0.690821195857563,2.82374003814755,3.4521526223128,600,2.82476147293591
0.287092179271093,2.53584588000896,2.96646528961153,600,2.53715328377978
0.169120091822798,0.791042867826754,0.946343242678915,600,0.791670886082669
0.298185148566463,1.57341413234598,1.85024849878015,600,1.57415075549616
0.241629102937449,0.341442939362615,0.399732808405257,600,0.341566532362254
0.212686168534431,2.22424072120317,2.68650557328729,600,2.22605296244644
0.340886973705921,1.9192317102646,2.31352345686336,600,1.92018054302236
0.18751111268658,3.7733644313161,4.46270763409237,600,3.77652791140114
0.150705507480561,3.93091851496399,4.80708619966105,600,3.93602270607576
0.535231683263246,3.6682835469103,4.51773243957354,600,3.67009610237567
0.237485089970059,3.35830717857727,4.03159159080362,600,3.36089346948467
0.270508931373111,2.20449318212732,2.74391576428309,600,2.20605843575252
0.520805165312201,2.22925542507109,2.65394015367786,600,2.2300510693729
0.360931471171792,2.97043993321566,3.50633256631318,600,2.97185657809792
0.478521540709454,1.82698304921215,2.2289499501285,600,1.82771158851975
0.396651486492885,2.14760400754062,2.54186445205108,600,2.14849124538005
0.553100796682237,3.69086945199111,4.38382471316629,600,3.69232201594863
0.148868261651469,3.37977638536614,4.09570026737735,600,3.38384471401883
0.46690810299171,1.66280168089745,1.99564630207179,600,1.66342582836398
0.646092680554728,2.5372265817388,3.09998452646625,600,2.53815290101311
0.248676964314885,2.81200259905096,3.50288751980652,600,2.81435013603491
0.50461924585185,1.73869785594611,2.09504518807858,600,1.73930666820126
0.41219306242327,2.14231171737652,2.63667142977454,600,2.1433756491617
0.128592987620385,3.8476520160603,4.59463800167027,600,3.85246733378107
0.324504176987115,2.22298786489337,2.68167739381587,600,2.22422197428419
0.373522631117599,1.1693866795568,1.44270875764851,600,1.16994709934169
0.153666676811249,1.02082826249888,1.25303303928569,600,1.0219265901956
0.353922178857354,2.16768034578488,2.61767228586637,600,2.16882258342642
0.670090908102508,1.32919374368294,1.6185098362877,600,1.32956379526799
0.546621880856776,1.1012658362114,1.30379087710253,600,1.10156743047245
0.540174620781162,0.881195368192141,1.07541205093102,600,0.881439403822852
0.231270075298583,1.65667435928957,2.01516867977222,600,1.65785510712328
0.390812834575099,1.81586647174709,2.16690358779522,600,1.8166511296058
0.268517974425897,3.56055977165231,4.25039117488098,600,3.56299943914718
0.568588551876495,1.75516624168756,2.10355894242151,600,1.75572856345417
0.47903278887016,2.11433655930475,2.49907986525724,600,2.11507763063963
0.549225668066106,1.2799350977686,1.52368827788423,600,1.28031799478742
0.275049747560023,2.93344315647072,3.4823409328485,600,2.93527505158479
0.193533332389959,2.77282024395938,3.33337925967943,600,2.77527088766954
0.453074735106671,1.05918727684304,1.29887797472143,600,1.05955761845806
0.269689763934755,0.482528749481351,0.591839655182488,600,0.482823718092319
0.346788830718336,1.06010153356731,1.30856556087701,600,1.06066786915103
0.489221490616705,2.6436976480738,3.15189598843682,600,2.644732620263
0.17560211825201,3.46065588724235,4.03881359550933,600,3.46347026150432
0.198518517628412,3.1808590455877,3.87818171799038,600,3.18378829100508
0.203848026106318,1.63513755641707,1.9290335871198,600,1.63608141283411
0.262008029090905,2.52768005300434,3.09566490192707,600,2.52945559689004
0.363788349212859,0.318438138115214,0.375584643886836,600,0.318550420376396
0.18709337829853,1.7031792676003,2.0103624764394,600,1.70421152685483
0.56265880542809,1.1668060530991,1.4188826564222,600,1.16718894304119
0.154124277973955,3.29438811337926,4.11240835145844,600,3.2989023113279
0.244034904491187,1.20326576471366,1.4252145313328,600,1.20381424594615
0.392160320705051,3.64535783447116,4.38069464935249,600,3.6473142390308
0.655996776639394,1.15402537079173,1.35904143239248,600,1.15428300447038
0.617977942999802,3.42020452040602,4.06485758136963,600,3.42142038277654
0.137252389959417,3.52394710841876,4.17253841210195,600,3.52783561771545
0.45097820141014,0.513040542283439,0.637426628717487,600,0.513190491444353
0.474764078158867,0.351560990062206,0.426348515965394,600,0.351633139495055
0.684445923562055,1.5216977239812,1.84897661806831,600,1.52214571370599
0.394815424634964,2.14738015417604,2.67605344189449,600,2.148576774906
0.308831258795127,3.87896515415886,4.73630460068214,600,3.88177764510651
0.225129915168892,0.954916823919951,1.15848013659323,600,0.955460676730727
0.550717429829163,1.3858764270808,1.6676393013265,600,1.3863126679059
0.26847441363151,2.73010104362376,3.2291134121038,600,2.73172240056063
0.205932195926548,1.36069859268775,1.69704699001379,600,1.36165973779131
0.679083458433043,0.322966917814115,0.390025821746894,600,0.323026403407797
0.544433028925917,3.23617494533406,3.88318083260335,600,3.23748019787548
0.371905748393739,0.324514055650409,0.391733349230022,600,0.324640903705142
0.695909643743374,0.433640706509972,0.509415303626331,600,0.433723682690064
0.201630016731461,2.54713534792692,3.1348038224238,600,2.54959026798939
0.409288153495223,3.46798722243636,4.27784916716819,600,3.47003949624558
0.165973887955761,0.290843966094607,0.353507274809265,600,0.290935775707252
0.225543158240636,1.16004625772912,1.37877507705401,600,1.16059797979111
0.578071112431747,3.75883249643731,4.6154290617212,600,3.76058487061217
0.139954396769718,1.9164094453836,2.29406052014878,600,1.91824403801887
0.271143378645918,2.97361466632318,3.54913201498055,600,2.97556283829296
0.399051070497678,1.24369634104028,1.49341966507483,600,1.24414660931012
0.497448572947863,0.851608715639136,1.00814991575147,600,0.851830824108664
0.652101558448943,3.80262216289984,4.49252305902989,600,3.80391755449173
0.320075213681935,1.70343479984042,2.05411364016715,600,1.70426079578262
0.620804964194776,0.684298644368475,0.803434960415925,600,0.684424481348312
0.273931235346664,1.24132789877907,1.48662706704341,600,1.24196964112652
0.519421433304379,0.985916573591069,1.1669062600904,600,0.986162119932766
0.588066158604801,2.39454797440881,2.92095270495973,600,2.3954528520316
0.2684114349883,0.518183190117396,0.618257215725963,600,0.518452286153395
0.381476340768601,1.98787976524969,2.41998958416024,600,1.98889164849664
0.462343115856517,0.884886894949828,1.05974259767203,600,0.885166194240485
0.106424849596321,0.749544753844643,0.908705191091559,600,0.750043756771446
0.165851320261221,2.21290390114688,2.68738058949112,600,2.21487456901572
0.368700210245212,2.32436786496036,2.84466055295486,600,2.32564211024915
0.472266072133407,3.89623203714679,4.67095349871038,600,3.89808020981649
0.691423959187212,0.60563342815113,0.720092295825366,600,0.605739293996863
0.358527657376234,2.33599175317066,2.8181038463455,600,2.33721109595708
0.641449665900634,1.39372561428029,1.63354381649646,600,1.3940465349425
0.21826454104607,0.828055708319566,1.03206574753969,600,0.828697815709532
0.491752786398081,2.98138182729925,3.69351369682777,600,2.98288480725097
0.327914154733859,1.29025417149588,1.57400317272289,600,1.29094501004474
0.16236423587287,3.20034420080943,3.93636083348515,600,3.20422885581589
0.177928736143728,3.10086836271236,3.67775060433581,600,3.10364426917345
0.308249695944423,0.868633400733802,1.05678987207139,600,0.868985365307911
0.129171689455286,1.98859869567573,2.45797212945799,600,1.99119910577803
0.221504555363059,1.99631478363516,2.48417831712814,600,1.99812197704192
0.238922415877028,2.48236184724788,3.01436946485248,600,2.48414743266044
0.1397213811433,0.359139597948996,0.42805450528978,600,0.359274314766873
0.421205742882625,3.22572524139495,3.79168414165586,600,3.22709878573644
0.549768558793003,2.64994655653868,3.2885376439139,600,2.6511432745785
0.660222538973527,3.20201288648368,3.84597303509546,600,3.20314353580957
0.370932145216665,1.13985846563919,1.37218905254088,600,1.14034545125974
0.232647613848665,1.35294080739962,1.63614902916588,600,1.35371568407691
0.237950763996636,3.82370345653522,4.65626696496864,600,3.82705194078993
0.39150376270845,3.10688252711416,3.71718159747404,600,3.10845321786202
0.569314843719271,0.507771116546533,0.603356918086693,600,0.507897668833574
0.516000297153534,2.22958646027868,2.60926454046516,600,2.2303036415321
0.625847477394683,1.02304451567585,1.22403575968579,600,1.02331702155407
