Lambda,warm_service_time,cold_service_time,expiration_time,ave_response_time
0.361596941285202,0.298519680945987,0.361946716730679,600,0.298645946769565
0.361193435570966,1.79739764793246,2.14644250844641,600,1.79818992350194
0.222789180422705,2.55322967213252,3.04252521783952,600,2.55502270590258
0.26009636506172,2.56030856452332,3.09992391159615,600,2.562013012876
0.18074796720696,2.15159686080984,2.54326635727265,600,2.15318318427566
0.571201088690004,3.44510611203006,4.16118199313964,600,3.44653362700973
0.607936891214481,0.502652812634432,0.607591895429523,600,0.502785691117061
0.139171902632127,1.82686484487008,2.14603806370372,600,1.82846338418942
0.176295983020766,2.46763217411866,2.9253804101741,600,2.46969439034674
0.16416741058599,1.03716358686813,1.24025977505738,600,1.03808545971249
0.38067249074938,0.966624259806868,1.1793143595027,600,0.967066716373676
0.389841901331051,2.11989953607049,2.54156392138351,600,2.12086892543823
0.576182472664946,2.40401587973566,2.83719922702981,600,2.40477044960592
0.520451407964294,3.86529410433917,4.67056640260833,600,3.86708325211221
0.633712038367687,1.49813188015022,1.81862525169517,600,1.4985833081887
0.356527577977666,1.85963959950184,2.2899228837336,600,1.86064342443892
0.421362504098594,3.82422046239049,4.6350215379421,600,3.82632145444263
0.149256953365015,1.59210112636508,1.97033798457541,600,1.59386972901689
0.34376502582877,0.303368990400428,0.360179314587549,600,0.303487025672514
0.140286622442173,3.97663764340084,4.96104776814426,600,3.98278541709771
0.580155010679552,2.48690506134078,3.05992111728756,600,2.48791603172679
0.201535267950507,1.31348828091387,1.58976596932637,600,1.31429336924757
0.313974568673655,0.37358006793252,0.46645062349666,600,0.373794062737531
0.364812951612908,2.11520166964078,2.52476487583484,600,2.11621034977641
0.255846851648282,1.6701815642189,2.06434676549606,600,1.67143761804485
0.542048233772268,1.64100015437822,1.91628030106837,600,1.64143692553485
0.578442963419556,1.22367743086594,1.48704186496024,600,1.22406747360164
0.115330565109816,2.71636767321964,3.2568169609777,600,2.71965467884494
0.398244279240708,1.77664218202381,2.12469703072273,600,1.77740511890201
0.430586743194652,3.89706062152433,4.58319537073246,600,3.89882580777578
0.287955117057828,0.358831297298178,0.440716592123758,600,0.359026527534046
0.494507432595426,1.01561583631982,1.22015692518172,600,1.01590439323418
0.486305160488917,2.71362904151868,3.20445152346649,600,2.71463893870651
0.628991341449129,3.15643100727218,3.71773760983652,600,3.15744562576199
0.621349975859247,3.04535593745205,3.75558005730028,600,3.04662902429584
0.426007138350342,1.03918407723356,1.2919187235336,600,1.03961683682372
0.455250746599826,1.51570405592956,1.80163891414255,600,1.51624861671924
0.648349286299079,1.79499475296592,2.1749639564785,600,1.79555367067344
0.46506529468303,3.3397493480498,4.0699196343172,600,3.3414275442151
0.206027296950656,2.44677794008347,2.95433473545007,600,2.44884730725097
